report_date,window_start,window_end,stnId,obs_count,mean_BF,mean_CA_MID,mean_CA_TOT,mean_CH_MIN,mean_CT_LOW,mean_CT_MID,mean_CT_TOP,mean_GST_TM,mean_GST_WD,mean_GST_WS,mean_HM,mean_IR,mean_IX,mean_PA,mean_PR,mean_PS,mean_PT,mean_PV,mean_RN,mean_RN_DAY,mean_RN_INT,mean_RN_JUN,mean_SD_DAY,mean_SD_HR3,mean_SD_TOT,mean_SI,mean_SS,mean_ST_GD,mean_ST_SEA,mean_TA,mean_TD,mean_TE_005,mean_TE_01,mean_TE_02,mean_TE_03,mean_TS,mean_VS,mean_WC,mean_WD,mean_WH,mean_WP,mean_WS,mean_WW,mean_tm
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,90,25,-9.000,3.680,7.640,1.240,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,87.120,2.440,-9.000,1011.808,-5.944,1013.956,-5.080,9.136,-7.516,12.232,-9.000,12.232,-9.000,-9.000,-9.000,-3.798,-3.960,-9.000,-9.000,7.776,5.620,-99.000,-99.000,-99.000,-99.000,8.180,1445.440,-9.000,27.040,-9.000,-9.000,1.636,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,93,25,-9.000,4.760,7.360,5.240,1.120,-1.880,-2.640,-9.000,-9.000,-9.000,79.160,3.080,-0.760,1001.816,-5.900,1013.416,-5.520,9.488,-8.600,2.588,-9.000,2.588,-9.000,-9.000,-9.000,-3.519,-3.820,-9.000,-9.000,9.964,6.176,11.112,11.856,12.004,11.944,10.872,1409.840,-2.240,13.920,-9.000,-0.320,1.660,634.333,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,95,25,-9.000,3.160,6.200,3.840,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,78.680,2.840,-9.000,994.640,-5.960,1013.372,-5.160,9.380,-8.616,0.788,-9.000,0.788,-9.000,-9.000,-9.000,-3.292,-3.684,-9.000,-9.000,10.012,6.052,-99.000,-99.000,-99.000,-99.000,11.556,3976.760,-9.000,7.040,-9.000,-9.000,1.956,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,98,25,-9.000,3.960,5.920,6.680,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,66.120,2.920,-9.000,998.452,-5.948,1012.280,-4.920,9.192,-8.632,1.440,-9.000,1.440,-9.000,-9.000,-9.000,-3.340,-3.716,-9.000,-9.000,12.272,5.744,-99.000,-99.000,-99.000,-99.000,12.980,3964.920,-9.000,14.440,-9.000,-9.000,1.104,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,99,25,-9.000,2.760,6.000,7.760,-9.000,-9.000,-9.000,82.680,-7.720,-7.480,69.720,2.920,-9.000,1009.156,-5.944,1012.844,-4.800,9.624,-8.640,0.360,-9.000,0.360,-9.000,-9.000,-9.000,-3.272,-3.748,-9.000,-9.000,12.196,6.400,-99.000,-99.000,-99.000,-99.000,14.288,3809.120,-9.000,6.200,-9.000,-9.000,1.352,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,100,25,-9.000,7.120,7.720,-3.280,-9.000,-9.000,-9.000,79.920,-7.440,-6.640,96.960,2.280,-9.000,923.152,-5.788,1014.512,-5.680,7.696,-7.196,21.732,-9.000,21.732,-9.000,-9.000,-9.000,-3.823,-3.960,-9.000,-9.000,3.588,3.108,-99.000,-99.000,-99.000,-99.000,4.104,424.960,-9.000,18.840,-9.000,-9.000,1.800,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,101,25,-9.000,4.000,7.280,11.280,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,77.280,2.840,-9.000,1003.232,-5.908,1012.400,-5.640,9.556,-8.584,3.304,-9.000,3.304,-9.000,-9.000,-9.000,-3.573,-3.908,-9.000,-9.000,10.368,6.284,11.732,11.800,11.724,11.344,11.080,3508.400,-9.000,16.080,-9.000,-9.000,1.844,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,102,25,-9.000,1.720,5.360,1.240,-3.000,-3.040,-4.680,-9.000,-9.000,-9.000,61.240,3.080,-0.760,1007.052,-5.972,1011.428,-5.000,6.980,-8.280,-8.280,-9.000,-8.280,-9.000,-9.000,-9.000,-2.755,-3.188,-9.000,-9.000,8.932,1.644,-99.000,-99.000,-99.000,-99.000,13.344,2646.040,-4.280,30.480,-1.780,-2.080,2.208,1273.667,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,104,25,-9.000,4.160,7.760,-0.120,0.680,-1.920,-6.520,-9.000,-9.000,-9.000,97.760,3.200,0.520,1003.452,-5.904,1012.640,-5.200,10.392,-7.624,16.516,-9.000,16.516,-9.000,-9.000,-9.000,-3.817,-3.960,-9.000,-9.000,7.896,7.472,10.276,10.776,11.376,11.316,9.244,1053.160,15.920,19.440,-9.000,23.520,1.428,644.619,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,105,25,-9.000,3.760,7.600,0.200,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,90.560,2.440,-9.000,1010.552,-5.900,1013.864,-5.200,10.148,-7.632,21.184,-9.000,21.184,-9.000,-9.000,-9.000,-3.814,-3.960,-9.000,-9.000,8.680,7.140,9.536,9.836,9.912,10.616,8.776,1303.440,-9.000,25.520,-9.000,-9.000,1.868,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,106,25,-9.000,5.120,8.120,1.400,-9.000,-9.000,-9.000,174.200,-0.920,-4.160,89.920,2.520,-9.000,1008.772,-5.868,1013.712,-5.240,10.312,-7.568,20.888,-9.000,20.888,-9.000,-9.000,-9.000,-3.804,-3.960,-9.000,-9.000,9.060,7.392,-99.000,-99.000,-99.000,-99.000,9.044,1042.440,-9.000,26.880,-9.000,-9.000,2.840,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,108,25,-9.000,4.080,6.320,12.520,1.440,-1.720,-1.720,-9.000,-9.000,-9.000,63.960,3.080,-0.760,1001.796,-5.940,1011.984,-5.080,10.112,-8.628,3.384,-9.000,3.384,-9.000,-9.000,-9.000,-3.358,-3.780,-9.000,-9.000,14.108,7.104,13.232,11.368,11.072,10.724,14.260,3658.880,-5.040,7.160,-9.000,-0.440,2.696,640.333,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,112,25,-7.280,3.920,7.240,13.960,0.480,-1.960,-1.560,-9.000,-9.000,-9.000,71.800,3.040,1.360,1003.536,-5.936,1011.788,-5.040,10.492,-8.640,2.304,-9.000,1.676,-9.000,-9.000,-9.000,-3.363,-3.820,-9.000,-7.240,12.916,7.676,12.060,11.560,11.488,10.852,13.972,2529.880,-5.520,18.680,-1.780,0.400,2.012,395.400,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,114,25,-9.000,4.160,7.760,2.240,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,72.440,2.840,-9.000,994.296,-5.880,1012.220,-5.440,9.996,-8.592,5.540,-9.000,5.540,-9.000,-9.000,-9.000,-3.474,-3.872,-9.000,-9.000,12.032,6.956,-99.000,-99.000,-99.000,-99.000,12.156,4068.600,-9.000,10.360,-9.000,-9.000,1.692,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,115,25,-6.960,4.960,7.760,6.480,1.240,-1.640,-3.480,587.840,0.200,7.200,90.000,3.160,-0.920,985.004,-5.724,1011.540,-5.400,10.444,-7.696,12.300,-9.000,12.300,-9.000,-9.000,-9.000,-3.608,-3.920,-9.000,-6.920,9.188,7.568,10.072,10.376,11.412,10.816,10.096,1610.800,7.400,6.800,-0.520,11.520,6.440,28729.571,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,119,25,-9.000,4.280,7.080,9.400,1.440,-1.960,-1.560,-9.000,-9.000,-9.000,64.960,3.040,-0.760,1006.868,-5.928,1011.624,-5.000,9.820,-8.632,3.600,-9.000,3.600,-9.000,-9.000,-9.000,-3.387,-3.780,-9.000,-9.000,13.580,6.696,12.448,12.068,11.384,10.948,13.644,3993.480,-7.040,10.760,-9.000,-2.120,1.772,646.333,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,121,25,-9.000,7.920,8.600,21.120,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,79.800,2.840,-9.000,984.344,-5.780,1013.152,-5.480,9.580,-8.628,6.408,-9.000,6.408,-9.000,-9.000,-9.000,-3.683,-3.956,-9.000,-9.000,9.880,6.336,-99.000,-99.000,-99.000,-99.000,10.168,3751.520,-9.000,7.080,-9.000,-9.000,1.724,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,127,25,-9.000,5.960,8.040,18.840,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,71.160,2.920,-9.000,997.724,-5.872,1011.448,-5.640,10.052,-8.636,10.872,-9.000,10.872,-9.000,-9.000,-9.000,-3.513,-3.856,-9.000,-9.000,12.404,7.016,-99.000,-99.000,-99.000,-99.000,13.028,3979.280,-9.000,11.280,-9.000,-9.000,1.648,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,129,25,-9.000,3.760,5.760,18.720,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,77.160,3.000,-9.000,1008.992,-5.916,1012.040,-5.040,10.880,-9.000,3.528,-9.000,3.528,-9.000,-9.000,-9.000,-3.202,-3.692,-9.000,-9.000,12.464,8.188,15.192,12.984,12.548,11.468,14.624,891.320,-9.000,11.440,-9.000,-9.000,1.692,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,130,25,-9.000,5.880,8.480,6.320,-9.000,-9.000,-9.000,268.600,-2.720,-2.200,93.480,2.120,-9.000,1007.212,-5.792,1013.164,-5.160,11.044,-6.800,24.592,-9.000,24.592,-9.000,-9.000,-9.000,-9.000,-3.960,-9.000,-9.000,9.452,8.384,-99.000,-99.000,-99.000,-99.000,9.680,749.760,-9.000,27.000,-9.000,-9.000,2.884,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,131,25,-9.000,5.720,8.200,10.080,1.640,-1.680,-1.040,-9.000,-9.000,-9.000,61.120,2.960,-0.720,1004.412,-5.868,1011.376,-5.560,10.084,-8.640,8.568,-9.000,8.568,-9.000,-9.000,-9.000,-3.421,-3.880,-9.000,-9.000,14.776,7.092,-99.000,-99.000,-99.000,-99.000,14.640,4291.240,-5.040,11.280,-9.000,-3.320,1.708,1.000,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,133,25,-9.000,5.880,7.400,12.720,1.640,-2.160,-1.880,-9.000,-9.000,-9.000,70.240,2.960,-0.800,1003.632,-5.860,1011.712,-5.680,11.028,-8.640,9.864,-9.000,9.864,-9.000,-9.000,-9.000,-3.416,-3.860,-9.000,-9.000,14.104,8.404,14.156,13.436,13.032,12.784,13.932,3978.520,-3.520,16.040,-9.000,-0.840,1.724,960.000,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,135,25,-9.000,8.880,8.920,9.680,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,73.880,2.760,-9.000,982.804,-5.800,1011.856,-5.320,10.284,-8.268,8.776,-9.000,8.776,-9.000,-9.000,-9.000,-3.595,-3.888,-9.000,-9.000,12.076,7.372,-99.000,-99.000,-99.000,-99.000,12.648,3167.160,-9.000,7.640,-9.000,-9.000,1.136,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,136,25,-9.000,6.760,9.000,14.440,1.200,-1.400,-3.640,-9.000,-9.000,-9.000,73.960,3.000,-0.760,996.368,-5.744,1013.300,-5.360,9.852,-8.604,12.516,-9.000,12.516,-9.000,-9.000,-9.000,-3.613,-3.928,-9.000,-9.000,11.520,6.736,-99.000,-99.000,-99.000,-99.000,11.972,3614.440,-2.200,12.920,-9.000,-0.160,1.356,634.333,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,137,25,-9.000,6.520,8.720,11.520,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,72.600,2.840,-9.000,999.736,-5.788,1011.244,-5.480,10.984,-8.272,17.136,-9.000,17.136,-9.000,-9.000,-9.000,-3.500,-3.876,-9.000,-9.000,13.372,8.328,-99.000,-99.000,-99.000,-99.000,14.436,3757.480,-9.000,10.920,-9.000,-9.000,1.044,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,138,25,-7.200,5.720,9.360,10.720,1.200,-1.280,-5.880,295.240,-5.280,-1.800,82.840,3.120,-1.000,1011.660,-5.676,1012.160,-5.280,11.308,-7.756,17.296,-9.000,17.296,-9.000,-9.000,-9.000,-3.803,-3.956,-9.000,-7.120,11.700,8.768,11.968,12.404,12.780,12.856,11.364,1896.160,5.920,12.880,-1.480,17.200,2.836,634.333,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,140,25,-9.000,4.720,6.600,15.600,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,81.240,2.920,-9.000,1009.328,-5.840,1012.684,-5.600,10.948,-8.636,5.616,-9.000,5.616,-9.000,-9.000,-9.000,-9.000,-3.768,-9.000,-9.000,11.536,8.252,-99.000,-99.000,-99.000,-99.000,14.236,1074.560,-9.000,18.840,-9.000,-9.000,2.148,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,143,25,-9.000,7.280,9.360,13.640,1.600,-1.360,-2.560,-9.000,-9.000,-9.000,71.880,3.000,-0.760,1005.196,-5.724,1011.700,-5.360,10.416,-8.612,9.936,-9.000,9.936,-9.000,-9.000,-9.000,-3.720,-3.944,-9.000,-9.000,12.720,7.560,-99.000,-99.000,-99.000,-99.000,12.780,3459.240,-2.200,15.840,-9.000,-0.160,2.436,634.333,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,146,25,-9.000,5.800,7.320,10.640,1.640,-1.960,-2.000,-9.000,-9.000,-9.000,75.440,3.000,1.160,1004.400,-6.252,1011.600,-5.520,11.928,-9.000,2.160,-9.000,2.160,-9.000,-9.000,-9.000,-3.238,-3.732,-9.000,-9.000,14.044,9.552,-99.000,-99.000,-99.000,-99.000,15.356,1411.720,-2.120,24.360,-9.000,5.000,2.116,256.765,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,152,25,-9.000,6.880,9.320,11.360,1.240,-1.440,-5.240,48.440,-7.880,-7.400,81.480,3.040,-0.640,1001.844,-5.640,1011.600,-5.000,10.744,-8.244,10.872,-9.000,10.872,-9.000,-9.000,-9.000,-3.754,-3.952,-9.000,-9.000,11.200,8.000,-99.000,-99.000,-99.000,-99.000,11.708,1786.240,5.280,17.640,-9.000,14.720,2.636,581.800,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,155,25,-7.320,7.840,9.320,10.800,1.640,-1.280,-6.120,-9.000,-9.000,-9.000,74.160,3.080,-0.760,1007.240,-5.668,1011.416,-5.280,11.648,-8.632,4.608,-9.000,4.608,-9.000,-9.000,-9.000,-3.567,-3.888,-9.000,-7.240,13.876,9.192,-99.000,-99.000,-99.000,-99.000,15.032,3639.120,-4.600,13.960,-1.780,-0.320,1.348,951.000,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,156,25,-9.000,4.400,7.000,9.120,0.880,-2.520,-1.720,-9.000,-9.000,-9.000,73.720,3.000,-0.360,1002.192,-5.784,1010.520,-5.280,12.312,-9.000,1.512,-9.000,1.512,-9.000,-9.000,-9.000,-3.128,-3.672,-9.000,-9.000,14.908,10.048,-99.000,-99.000,-99.000,-99.000,16.728,2128.120,-5.960,22.160,-9.000,-4.040,1.932,19.000,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,159,25,-7.200,6.720,9.120,14.280,1.440,-1.280,-4.880,175.120,-6.200,-5.040,69.360,3.240,-0.920,1002.748,-5.636,1011.056,-5.520,10.672,-7.180,6.048,-9.000,6.048,-9.000,-9.000,-9.000,-3.505,-3.904,-9.000,-7.240,13.548,7.908,14.000,13.508,12.808,12.760,14.488,3162.920,3.360,7.320,-1.780,11.040,2.872,317.667,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,162,25,-9.000,7.960,9.000,7.960,-9.000,-9.000,-9.000,116.160,-7.320,-6.600,72.360,2.920,-9.000,1007.108,-5.644,1010.848,-5.360,11.396,-8.636,0.360,-9.000,0.360,-9.000,-9.000,-9.000,-3.366,-3.832,-9.000,-9.000,13.984,8.884,-99.000,-99.000,-99.000,-99.000,16.280,3266.840,-9.000,7.880,-9.000,-9.000,2.476,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,165,25,-7.080,4.360,8.480,7.880,0.120,-2.880,-2.360,213.520,0.120,-2.960,90.760,3.000,0.280,1006.912,-5.836,1012.288,-5.440,12.096,-9.000,-1.296,-9.000,-1.296,-9.000,-9.000,-9.000,-3.234,-3.792,-9.000,-7.240,11.364,9.776,13.020,13.004,12.792,12.652,14.180,909.320,-1.400,20.160,-1.780,2.960,3.244,19.000,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,168,25,-7.280,7.280,7.880,9.040,1.080,-2.280,-3.600,115.920,-6.840,-6.600,73.960,3.000,-0.640,1003.856,-5.696,1011.708,-5.360,11.844,-9.000,-2.016,-9.000,-2.016,-9.000,-9.000,-9.000,-3.286,-3.768,-9.000,-7.240,14.256,9.456,14.660,14.808,13.492,13.612,15.556,3221.440,-9.000,17.480,-1.780,-9.000,2.528,19.000,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,169,25,-7.000,2.760,6.880,12.160,-3.920,-4.000,-3.960,171.440,1.560,-3.520,86.400,3.000,-0.960,1003.700,-5.924,1012.800,-4.880,10.356,-9.000,-2.160,-9.000,-2.160,-9.000,-9.000,-9.000,-3.121,-3.648,-9.000,-7.080,9.776,7.472,-99.000,-99.000,-99.000,-99.000,12.352,1368.280,-1.440,29.960,-1.380,-0.120,4.584,229.778,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,170,25,-9.000,3.520,8.280,7.520,-9.000,-9.000,-9.000,38.880,-6.760,-7.320,78.160,2.520,-9.000,1007.696,-5.772,1011.916,-5.000,12.748,-6.832,1.984,-9.000,1.984,-9.000,-9.000,-9.000,-3.121,-3.688,-9.000,-9.000,14.592,10.568,-99.000,-99.000,-99.000,-99.000,16.932,1406.480,-9.000,21.960,-9.000,-9.000,2.376,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,172,25,-9.000,5.600,8.360,16.480,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,84.440,3.000,-9.000,1005.372,-5.832,1011.684,-5.360,11.664,-9.000,0.864,-9.000,0.864,-9.000,-9.000,-9.000,-3.310,-3.828,-9.000,-9.000,12.024,9.228,-99.000,-99.000,-99.000,-99.000,12.888,1003.960,-9.000,20.480,-9.000,-9.000,2.364,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,174,25,-9.000,6.560,8.200,7.160,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,72.000,3.000,-9.000,990.392,-5.728,1009.896,-5.440,11.176,-9.000,0.144,-9.000,0.144,-9.000,-9.000,-9.000,-9.000,-3.740,-9.000,-9.000,13.876,8.592,-99.000,-99.000,-99.000,-99.000,15.764,3732.120,-9.000,16.720,-9.000,-9.000,1.896,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,177,25,-9.000,3.440,6.760,6.360,1.120,-1.880,-2.320,-9.000,-9.000,-9.000,76.520,3.080,0.760,1007.316,-5.904,1010.640,-5.080,11.464,-8.640,5.328,-9.000,5.328,-9.000,-9.000,-9.000,-3.144,-3.668,-9.000,-9.000,13.364,8.968,-99.000,-99.000,-99.000,-99.000,15.012,1546.320,0.320,13.360,-9.000,7.120,2.184,287.857,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,184,25,-7.280,5.400,8.600,11.240,0.680,-1.960,-4.840,4.280,-7.480,-8.240,78.680,3.040,-0.960,1009.520,-5.924,1012.020,-5.280,12.036,-7.908,-7.188,-9.000,-7.188,-9.000,-9.000,-9.000,-3.367,-3.784,-9.000,-7.120,13.424,9.692,15.916,16.172,16.012,15.104,15.940,1200.280,-0.360,22.760,-1.440,7.320,2.672,646.333,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,185,25,-9.000,6.760,8.920,10.600,-9.000,-9.000,-9.000,568.560,12.880,4.320,88.560,2.520,-9.000,1003.416,-5.884,1011.996,-4.800,12.404,-6.776,0.300,-9.000,0.300,-9.000,-9.000,-9.000,-3.346,-3.820,-9.000,-9.000,12.048,10.140,-99.000,-99.000,-99.000,-99.000,14.724,911.760,-9.000,17.320,-9.000,-9.000,6.724,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,188,25,-9.000,3.400,6.720,8.320,-9.000,-9.000,-9.000,334.120,4.560,-0.720,76.960,2.520,-9.000,1009.408,-5.828,1011.808,-5.240,12.484,-6.748,-6.016,-9.000,-6.016,-9.000,-9.000,-9.000,-9.000,-3.580,-9.000,-9.000,14.440,10.220,-99.000,-99.000,-99.000,-99.000,15.740,2533.400,-9.000,15.200,-9.000,-9.000,2.980,,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,189,25,-7.200,4.120,6.560,10.160,2.080,-1.520,-4.160,40.280,-7.880,-7.480,71.360,2.840,-0.040,1005.168,-5.740,1011.316,-5.120,12.844,-6.288,0.984,-9.000,0.984,-9.000,-9.000,-9.000,-2.987,-3.544,-9.000,-7.160,16.104,10.648,-99.000,-99.000,-99.000,-99.000,18.172,3592.800,8.920,11.080,-0.780,11.520,2.160,1358.143,202603535132.000
2026-04-01,2026-03-31 07:00,2026-04-01 07:59,192,25,-9.000,8.320,8.680,8.400,-9.000,-9.000,-9.000,-9.000,-9.000,-9.000,76.440,2.760,-8.560,1008.124,-5.692,1011.628,-5.320,11.932,-7.916,3.968,-9.000,3.968,-9.000,-9.000,-9.000,-3.355,-3.768,-9.000,-9.000,14.032,9.584,-99.000,-99.000,-99.000,-99.000,16.084,3258.560,-9.000,9.280,-9.000,-9.000,0.920,,202603535132.000
